name, latitude, longitude
activity, -27.7452858, -48.5208065, 2023-04-01T14:23:10.744Z
activity, -27.7459201, -48.5218533, 2023-04-01T14:25:02.372Z
activity, -27.7466956, -48.5224225, 2023-04-01T14:26:25.378Z
activity, -27.7468079, -48.5226447, 2023-04-01T14:26:49.539Z
activity, -27.7469299, -48.522912, 2023-04-01T14:27:17.554Z
activity, -27.7468046, -48.5231498, 2023-04-01T14:27:45.543Z
activity, -27.746904, -48.5234487, 2023-04-01T14:28:13.540Z
activity, -27.7472776, -48.5241799, 2023-04-01T14:29:39.835Z
activity, -27.7473155, -48.524256, 2023-04-01T14:30:07.488Z
activity, -27.747266, -48.5243018, 2023-04-01T14:31:01.520Z
activity, -27.7473242, -48.5242469, 2023-04-01T14:32:25.488Z
activity, -27.7473086, -48.5242595, 2023-04-01T14:36:11.492Z
activity, -27.7473358, -48.5242221, 2023-04-01T14:36:37.484Z
activity, -27.7473292, -48.5242129, 2023-04-01T14:36:39.522Z
activity, -27.7473559, -48.5242562, 2023-04-01T14:37:05.547Z
activity, -27.747309, -48.5242592, 2023-04-01T14:38:43.485Z
activity, -27.7473264, -48.5243432, 2023-04-01T14:39:53.492Z
activity, -27.747201, -48.5251092, 2023-04-01T14:41:03.534Z
activity, -27.747651, -48.5261208, 2023-04-01T14:42:42.209Z
activity, -27.7476503, -48.5266655, 2023-04-01T14:43:37.568Z
activity, -27.7477957, -48.5271941, 2023-04-01T14:44:33.306Z
activity, -27.7476622, -48.5267267, 2023-04-01T14:46:39.533Z
activity, -27.7476486, -48.5260527, 2023-04-01T14:47:47.899Z
activity, -27.747161, -48.5251532, 2023-04-01T14:49:11.509Z
activity, -27.7473541, -48.5243774, 2023-04-01T14:50:23.539Z
activity, -27.7473015, -48.5242028, 2023-04-01T14:50:51.521Z
activity, -27.7467824, -48.5233335, 2023-04-01T14:52:25.153Z
activity, -27.7467428, -48.5232692, 2023-04-01T14:52:29.548Z
activity, -27.7468678, -48.5229379, 2023-04-01T14:53:20.137Z
activity, -27.7468036, -48.5227659, 2023-04-01T14:53:47.680Z
activity, -27.7467262, -48.522628, 2023-04-01T14:54:15.266Z
activity, -27.7466864, -48.522566, 2023-04-01T14:54:35.543Z
activity, -27.7467249, -48.5226552, 2023-04-01T14:56:07.503Z
activity, -27.7467205, -48.5225982, 2023-04-01T14:57:31.491Z
activity, -27.7467243, -48.5226632, 2023-04-01T14:57:59.477Z
activity, -27.746737, -48.5226114, 2023-04-01T14:58:55.490Z
activity, -27.7468008, -48.5226496, 2023-04-01T15:01:15.482Z
activity, -27.7467883, -48.5226417, 2023-04-01T15:01:43.491Z
activity, -27.7467714, -48.5226686, 2023-04-01T15:02:31.501Z
activity, -27.7467815, -48.5226634, 2023-04-01T15:03:07.487Z
activity, -27.7467816, -48.5226571, 2023-04-01T15:03:27.492Z
activity, -27.7467712, -48.5226548, 2023-04-01T15:03:55.499Z
activity, -27.7467687, -48.5226454, 2023-04-01T15:04:03.485Z
activity, -27.7467688, -48.5226573, 2023-04-01T15:04:31.492Z
activity, -27.7467737, -48.5226341, 2023-04-01T15:04:59.536Z
activity, -27.7467599, -48.5226418, 2023-04-01T15:05:33.477Z
activity, -27.746789, -48.5226603, 2023-04-01T15:05:55.542Z
activity, -27.7467766, -48.5226807, 2023-04-01T15:07:11.485Z
activity, -27.7467858, -48.5226187, 2023-04-01T15:07:19.493Z
activity, -27.7467675, -48.5226541, 2023-04-01T15:08:07.481Z
activity, -27.7467777, -48.5226519, 2023-04-01T15:08:43.486Z
activity, -27.7467838, -48.5226704, 2023-04-01T15:09:17.485Z
activity, -27.7469211, -48.522829, 2023-04-01T15:10:07.378Z
activity, -27.7467218, -48.5232645, 2023-04-01T15:10:55.572Z
activity, -27.7467707, -48.5233973, 2023-04-01T15:11:23.554Z
activity, -27.7468413, -48.5234689, 2023-04-01T15:11:59.251Z
activity, -27.7472355, -48.5241278, 2023-04-01T15:12:54.482Z
activity, -27.7473316, -48.5243731, 2023-04-01T15:13:22.209Z
activity, -27.7472058, -48.5252659, 2023-04-01T15:14:39.549Z
activity, -27.7476411, -48.526255, 2023-04-01T15:16:03.540Z
activity, -27.7476322, -48.5265215, 2023-04-01T15:16:31.563Z
activity, -27.7477882, -48.5271647, 2023-04-01T15:17:31.655Z
activity, -27.7477752, -48.527548, 2023-04-01T15:18:09.532Z
activity, -27.7483544, -48.5277693, 2023-04-01T15:19:19.534Z
activity, -27.7489857, -48.5301347, 2023-04-01T15:24:27.526Z
activity, -27.7490992, -48.5315677, 2023-04-01T15:27:44.350Z
activity, -27.7498548, -48.5321664, 2023-04-01T15:29:34.722Z
activity, -27.7498117, -48.5335701, 2023-04-01T15:32:21.258Z
activity, -27.7501441, -48.5341293, 2023-04-01T15:33:45.539Z
activity, -27.7499135, -48.5344193, 2023-04-01T15:34:29.545Z
activity, -27.749971, -48.5351423, 2023-04-01T15:35:37.568Z
activity, -27.7497247, -48.5352329, 2023-04-01T15:36:05.209Z
activity, -27.7490711, -48.5366113, 2023-04-01T15:37:56.504Z
activity, -27.7492273, -48.5377593, 2023-04-01T15:39:19.113Z
activity, -27.7494636, -48.5380001, 2023-04-01T15:39:46.954Z
activity, -27.749811, -48.5381847, 2023-04-01T15:40:43.340Z
activity, -27.7499578, -48.5352287, 2023-04-01T18:23:29.630Z
activity, -27.7500667, -48.5350138, 2023-04-01T18:23:57.616Z
activity, -27.7498933, -48.5345259, 2023-04-01T18:24:39.565Z
activity, -27.7501546, -48.5342747, 2023-04-01T18:25:19.469Z
activity, -27.7497873, -48.5334938, 2023-04-01T18:27:09.889Z
activity, -27.7499096, -48.5324948, 2023-04-01T18:29:28.175Z
activity, -27.7494794, -48.531788, 2023-04-01T18:30:57.572Z
activity, -27.7490912, -48.5314821, 2023-04-01T18:32:07.582Z
activity, -27.7489282, -48.5297122, 2023-04-01T18:36:19.581Z
activity, -27.7482642, -48.5278003, 2023-04-01T18:41:28.718Z
activity, -27.7477899, -48.527416, 2023-04-01T18:42:37.575Z
activity, -27.747854, -48.5270278, 2023-04-01T18:43:18.175Z
activity, -27.7476756, -48.5261641, 2023-04-01T18:44:41.349Z
activity, -27.7471874, -48.5250114, 2023-04-01T18:46:31.882Z
activity, -27.7473621, -48.5242698, 2023-04-01T18:47:54.474Z
activity, -27.7467542, -48.523219, 2023-04-01T18:50:33.570Z
activity, -27.746887, -48.5229916, 2023-04-01T18:51:01.587Z
activity, -27.746697, -48.522464, 2023-04-01T18:52:04.489Z
activity, -27.7457678, -48.5217594, 2023-04-01T18:53:49.582Z
activity, -27.7452006, -48.5205032, 2023-04-01T18:55:44.198Z
activity, -27.744986, -48.5200197, 2023-04-01T18:56:39.177Z
activity, -27.7440493, -48.5192652, 2023-04-01T18:58:29.584Z
activity, -27.7437598, -48.5192635, 2023-04-01T18:58:57.592Z
activity, -27.7436349, -48.5184965, 2023-04-01T19:00:48.216Z
activity, -27.7063173, -48.5023689, 2023-04-01T22:59:50.072Z
activity, -27.7950453, -48.5355374, 2023-04-02T14:40:42.486Z
activity, -27.7953841, -48.5355142, 2023-04-02T14:44:11.546Z
activity, -27.7945814, -48.5371936, 2023-04-02T17:07:06.954Z
activity, -27.7949118, -48.535682, 2023-04-02T17:10:04.810Z
activity, -27.7951045, -48.5355296, 2023-04-02T17:10:22.968Z
activity, -27.7952008, -48.5355624, 2023-04-02T17:10:32.558Z
activity, -27.7959016, -48.535505, 2023-04-02T17:33:56.960Z
activity, -27.7957053, -48.5354334, 2023-04-02T18:08:56.957Z
activity, -27.7954358, -48.5353546, 2023-04-02T18:12:30.223Z
activity, -27.7953714, -48.535575, 2023-04-02T18:12:40.945Z
activity, -27.7949386, -48.5356394, 2023-04-02T18:13:08.957Z
activity, -27.7948745, -48.5359169, 2023-04-02T18:13:25.768Z
activity, -27.7947324, -48.536418, 2023-04-02T18:13:53.606Z
activity, -27.7946455, -48.5367431, 2023-04-02T18:14:18.953Z
activity, -27.7945321, -48.5370941, 2023-04-02T18:14:46.944Z
activity, -27.7945025, -48.5373691, 2023-04-02T18:15:14.952Z
activity, -27.7942201, -48.5378148, 2023-04-02T18:16:12.822Z
activity, -27.7941794, -48.538276, 2023-04-02T18:17:20.952Z
activity, -27.7942947, -48.5378059, 2023-04-02T18:19:54.775Z
activity, -27.7945732, -48.5372544, 2023-04-02T18:21:04.956Z
activity, -27.7944679, -48.5371176, 2023-04-02T18:21:32.956Z
activity, -27.7946446, -48.5368554, 2023-04-02T18:22:00.956Z
activity, -27.7947548, -48.5366944, 2023-04-02T18:22:13.223Z
activity, -27.7946969, -48.5364469, 2023-04-02T18:22:28.959Z
activity, -27.7949342, -48.5357566, 2023-04-02T18:23:08.790Z
activity, -27.7953388, -48.5355451, 2023-04-02T18:23:36.493Z
activity, -27.795565, -48.535344, 2023-04-02T18:24:04.112Z
activity, -27.7957716, -48.5354911, 2023-04-02T18:24:31.934Z
activity, -27.7955512, -48.5353269, 2023-04-02T18:32:26.946Z
activity, -27.7951048, -48.5350735, 2023-04-02T18:32:58.950Z
activity, -27.794777, -48.5346849, 2023-04-02T18:33:22.947Z
activity, -27.7940835, -48.5343881, 2023-04-02T18:33:50.977Z
activity, -27.792347, -48.5330411, 2023-04-02T18:35:58.994Z
activity, -27.7866052, -48.5307002, 2023-04-02T18:41:05.457Z
activity, -27.7853819, -48.5312401, 2023-04-02T18:42:28.737Z
activity, -27.7840063, -48.528064, 2023-04-02T18:43:36.560Z
activity, -27.7805936, -48.52204, 2023-04-02T18:46:14.593Z
activity, -27.7724614, -48.5047221, 2023-04-02T18:53:48.687Z
activity, -27.7634545, -48.5148705, 2023-04-02T18:56:20.443Z
activity, -27.759275, -48.5101956, 2023-04-02T18:58:51.495Z
activity, -27.7522963, -48.5099038, 2023-04-02T19:01:22.555Z
activity, -27.746134, -48.5102787, 2023-04-02T19:03:53.604Z
activity, -27.7405648, -48.5096576, 2023-04-02T19:06:24.748Z
activity, -27.7227244, -48.5043853, 2023-04-02T19:15:33.556Z
activity, -27.7175813, -48.5043033, 2023-04-02T19:30:49.483Z
activity, -27.7023327, -48.4963021, 2023-04-11T01:40:43.428Z
activity, -27.7023463, -48.4973559, 2023-04-11T01:43:15.760Z
activity, -27.7022404, -48.4986824, 2023-04-11T01:46:45.511Z
activity, -27.702901, -48.4989762, 2023-04-11T01:47:14.454Z
activity, -27.7025558, -48.5008548, 2023-04-11T01:50:15.461Z
activity, -27.7049293, -48.4981753, 2023-04-12T20:15:24.172Z
activity, -27.7047349, -48.4980343, 2023-04-12T20:15:35.653Z
activity, -27.7040161, -48.4977978, 2023-04-12T20:16:57.051Z
activity, -27.7049293, -48.4981753, 2023-04-12T20:19:28.402Z
activity, -27.7028663, -48.4971675, 2023-04-12T20:20:25.633Z
activity, -27.7049293, -48.4981753, 2023-04-12T20:22:42Z
activity, -27.7018207, -48.4956938, 2023-04-12T20:26:54.772Z
activity, -27.700018, -48.4945464, 2023-04-12T20:29:55.363Z
activity, -27.6996188, -48.4949965, 2023-04-12T20:30:22.965Z
activity, -27.7018207, -48.4956938, 2023-04-12T20:31:09.946Z
activity, -27.7004441, -48.4948151, 2023-04-12T20:31:42.956Z
activity, -27.7018207, -48.4956938, 2023-04-12T20:33:10.050Z
activity, -27.6952095, -48.4997632, 2023-04-15T14:31:19.941Z
activity, -27.6886498, -48.4978208, 2023-04-15T14:35:50.344Z
activity, -27.6845425, -48.4950485, 2023-04-15T14:37:07.458Z
activity, -27.6803082, -48.4944939, 2023-04-15T14:39:09.660Z
activity, -27.6759927, -48.5009198, 2023-04-15T14:41:40.666Z
activity, -27.6698602, -48.5039156, 2023-04-15T14:44:11.733Z
activity, -27.6602834, -48.5017297, 2023-04-15T14:46:42.945Z
activity, -27.6599962, -48.5034257, 2023-04-15T14:57:26.719Z
activity, -27.6644411, -48.5022169, 2023-04-15T14:59:57.724Z
activity, -27.671913, -48.5044661, 2023-04-15T15:02:28.813Z
activity, -27.6766188, -48.499842, 2023-04-15T15:04:59.827Z
activity, -27.6813252, -48.4932659, 2023-04-15T15:07:30.913Z
activity, -27.6887113, -48.498031, 2023-04-15T15:10:02.405Z
activity, -27.6925742, -48.4986188, 2023-04-22T16:05:14.567Z
activity, -27.6656946, -48.5026231, 2023-04-22T16:15:55.325Z
activity, -27.6646479, -48.5022093, 2023-04-22T16:16:07.319Z
activity, -27.6599103, -48.5033807, 2023-04-22T16:17:31.324Z
activity, -27.6583243, -48.5045838, 2023-04-22T16:17:59.336Z
activity, -27.6573272, -48.5090441, 2023-04-22T16:18:57.923Z
activity, -27.6545812, -48.5152033, 2023-04-22T16:20:26.110Z
activity, -27.6029409, -48.5485598, 2023-04-22T16:30:17.506Z
activity, -27.5969114, -48.5493109, 2023-04-22T16:31:38.624Z
activity, -27.592024, -48.5463014, 2023-04-22T20:42:47.874Z
activity, -27.5923517, -48.546509, 2023-04-22T20:43:21.892Z
activity, -27.5931881, -48.5457312, 2023-04-22T20:44:27.346Z
activity, -27.592958, -48.5447659, 2023-04-22T20:45:28.706Z
activity, -27.5931503, -48.5434425, 2023-04-22T20:47:27.925Z
activity, -27.5972253, -48.5442731, 2023-04-22T20:48:57.983Z
activity, -27.5992206, -48.5454804, 2023-04-22T20:49:41.125Z
activity, -27.5987841, -48.5534959, 2023-04-22T21:09:45.099Z
activity, -27.5976746, -48.5503263, 2023-04-22T21:13:19.439Z
activity, -27.6572569, -48.5084498, 2023-04-22T21:25:23.757Z
activity, -27.6662184, -48.5029382, 2023-04-22T21:28:22.385Z
activity, -27.6666299, -48.5030557, 2023-04-22T21:35:57.735Z
activity, -27.6759694, -48.5010584, 2023-04-22T21:38:06.372Z
activity, -27.6877313, -48.4843366, 2023-04-22T21:42:29.516Z
activity, -27.6881595, -48.4840134, 2023-04-22T21:42:44.433Z
activity, -27.6898241, -48.4855034, 2023-04-22T21:43:17.971Z
activity, -27.6890621, -48.4868794, 2023-04-22T21:43:54.381Z
activity, -27.6895404, -48.4889469, 2023-04-22T21:44:50.413Z
activity, -27.6941157, -48.4913882, 2023-04-22T21:46:20.799Z
activity, -27.6952031, -48.4924547, 2023-04-22T21:47:28.210Z
activity, -27.6950305, -48.4936823, 2023-04-22T21:49:03.936Z
activity, -27.6962256, -48.4945543, 2023-04-22T21:51:01.066Z
activity, -27.6959944, -48.4952436, 2023-04-22T21:51:35.066Z
activity, -27.7022331, -48.5007863, 2023-04-26T01:42:47.463Z
activity, -27.7022184, -48.4985171, 2023-04-28T23:10:37.473Z
activity, -27.5012527, -48.5128898, 2023-04-29T16:22:44.587Z
activity, -27.7167083, -48.507059, 2023-04-30T00:58:37.905Z
activity, -27.7122733, -48.5030696, 2023-04-30T01:01:08.458Z
activity, -27.7049624, -48.4996211, 2023-04-30T01:03:49.524Z
activity, -27.7021695, -48.4973987, 2023-04-30T01:06:20.529Z
activity, -27.7023657, -48.496582, 2023-04-30T02:04:02.765Z
activity, -27.7060596, -48.5007879, 2023-04-30T02:06:32.388Z
activity, -27.7104537, -48.5027043, 2023-04-30T02:08:11.045Z
activity, -27.7163785, -48.5038686, 2023-04-30T02:09:56.321Z
activity, -27.7171915, -48.5053038, 2023-04-30T02:10:57.409Z
activity, -27.7103591, -48.5093223, 2023-04-30T02:15:24.044Z
activity, -27.7111875, -48.5100666, 2023-04-30T02:15:52.116Z
activity, -27.7130034, -48.5105898, 2023-04-30T02:16:34.127Z
undefined, -27.6970756, -48.4995996, 2023-04-01T03:07:35.850Z
Léo Comércio de Frutas e Verduras, -27.7064329, -48.5028992, 2023-04-01T13:04:36.508Z
undefined, -27.7074716, -48.5039648, 2023-04-01T13:36:49.599Z
Cachoeira da Gurita, -27.7499639, -48.5391208, 2023-04-01T15:41:11Z
Trilha Caminho da Gurita, -27.7421829, -48.5170208, 2023-04-01T19:03:23.609Z
undefined, -27.7074716, -48.5039648, 2023-04-01T19:26:57.584Z
undefined, -27.6970756, -48.4995996, 2023-04-01T19:37:29.564Z
undefined, -27.7074716, -48.5039648, 2023-04-01T23:02:21.105Z
Oka Floripa, -27.7001578, -48.5106941, 2023-04-01T23:12:11.729Z
undefined, -27.6970756, -48.4995996, 2023-04-02T02:40:24.518Z
undefined, -27.7074716, -48.5039648, 2023-04-02T13:04:19.624Z
Cachoeira da Solidão, -27.7941444, -48.5378977, 2023-04-02T14:45:46Z
Solidão Beach, -27.7927, -48.5324277, 2023-04-02T17:10:49Z
Trilha do Saquinho, -27.796842, -48.535798, 2023-04-02T17:34:29Z
Praia Morro das Pedras, -27.7170897, -48.503436, 2023-04-02T19:33:20Z
undefined, -27.6970756, -48.4995996, 2023-04-02T21:20:00Z
SAMER Supermercados, -27.6947153, -48.4997693, 2023-04-04T15:30:01Z
undefined, -27.6970756, -48.4995996, 2023-04-04T15:39:10.279Z
undefined, -27.6793506, -48.4980605, 2023-04-04T22:47:45.137Z
undefined, -27.6970756, -48.4995996, 2023-04-06T00:00:29.400Z
ILHA BIKE STORE, -27.682502, -48.4934662, 2023-04-06T13:15:00Z
Urban Brechó Masculino, -27.6734121, -48.5028026, 2023-04-06T13:26:17.557Z
Brechó da Ni, -27.6775482, -48.4986149, 2023-04-06T13:49:00.345Z
I Love Brechó, -27.6821393, -48.4918512, 2023-04-06T14:06:31Z
Hering Campeche, -27.6826626, -48.4916105, 2023-04-06T14:37:18Z
undefined, -27.6970756, -48.4995995, 2023-04-06T14:59:13Z
Praia Lomba do Sabão, -27.6976226, -48.4894815, 2023-04-09T17:06:35.648Z
undefined, -27.6970756, -48.4995996, 2023-04-09T20:46:39.433Z
I Love Brechó, -27.6821393, -48.4918512, 2023-04-10T14:05:05.435Z
Supermercado Hiperbom Campeche, -27.6818677, -48.4935088, 2023-04-10T14:22:25.685Z
undefined, -27.6970756, -48.4995996, 2023-04-10T14:49:11.421Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-10T22:58:59.593Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-10T23:38:35.467Z
undefined, -27.6970756, -48.4995996, 2023-04-11T01:52:47.475Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-11T03:31:09.901Z
Bistek Supermercados, -27.715379, -48.509886, 2023-04-11T12:09:15Z
undefined, -27.6970756, -48.4995996, 2023-04-11T12:38:45.812Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-11T12:54:05.103Z
I Love Brechó, -27.6821393, -48.4918512, 2023-04-11T19:26:54.102Z
Edibike bicicletas E bicicletaria, -27.6853893, -48.4880583, 2023-04-11T19:43:27.279Z
Meninas de Minas Café, Pão de Queijo e Empório, -27.6862885, -48.4867106, 2023-04-11T19:49:20.598Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-11T20:10:16.278Z
undefined, -27.6970756, -48.4995996, 2023-04-12T01:43:47.982Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-12T01:55:11.820Z
Campeche Beach / Morro das Pedras, -27.7068429, -48.4978755, 2023-04-12T18:10:21Z
undefined, -27.6970756, -48.4995996, 2023-04-12T20:36:38.621Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-12T20:46:29Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-12T23:36:10.294Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-13T02:13:04.468Z
Fort Atacadista Campeche, -27.6870065, -48.5097473, 2023-04-13T12:17:28.908Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-13T12:57:07.473Z
UFSC, -27.5999666, -48.5194152, 2023-04-13T19:39:11.615Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-13T23:54:44.698Z
SAMER Supermercados, -27.6947153, -48.4997693, 2023-04-15T00:21:03.694Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-15T00:32:47.180Z
Família Dos Parafusos, -27.657283, -48.5059705, 2023-04-15T14:49:14.409Z
undefined, -27.6970756, -48.4995996, 2023-04-15T15:12:33.428Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-15T16:20:40.454Z
undefined, -27.7074716, -48.5039648, 2023-04-15T18:20:56.418Z
Good Supermarket Hiper, -27.7057824, -48.5031254, 2023-04-15T22:21:50.512Z
undefined, -27.7074716, -48.5039648, 2023-04-15T22:53:54.441Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-16T02:11:29.141Z
Praia Lomba do Sabão, -27.6976226, -48.4894815, 2023-04-16T13:44:35.484Z
undefined, -27.7074716, -48.5039648, 2023-04-16T19:20:21.817Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-16T21:04:00Z
Bistek Supermercados, -27.715379, -48.509886, 2023-04-18T12:00:02Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-18T12:22:42.520Z
undefined, -27.6970756, -48.4995996, 2023-04-19T15:46:52.860Z
Uai Di Minas, -27.643113, -48.4748487, 2023-04-19T16:37:32.798Z
undefined, -27.7102695, -48.5103813, 2023-04-19T18:00:51.936Z
undefined, -27.6970756, -48.4995996, 2023-04-19T19:36:42.026Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-19T19:45:47.162Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-19T23:21:47.692Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-20T01:33:36Z
Fort Atacadista Campeche, -27.6870065, -48.5097473, 2023-04-20T21:47:15.509Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-20T22:20:18.261Z
Mirante do Morro da Lagoa da Conceição, -27.6007367, -48.4813383, 2023-04-21T23:29:50Z
Supermercado É de Casa, -27.5856452, -48.4998824, 2023-04-21T23:50:02Z
Angeloni Santa Monica, -27.5915666, -48.5133393, 2023-04-22T00:09:48.574Z
Mini Kalzone, -27.5929314, -48.5212738, 2023-04-22T00:38:15Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-22T01:59:00.600Z
undefined, -27.5915465, -48.5487984, 2023-04-22T16:43:29Z
Terminal Ticen, -27.5989774, -48.5537311, 2023-04-22T20:55:36Z
TIRIO - Terminal de Integração do Rio Tavares, -27.6659816, -48.5036516, 2023-04-22T21:28:26.370Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-22T21:56:59Z
undefined, -27.6970756, -48.4995996, 2023-04-22T22:58:36.375Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-22T23:26:46.486Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-23T02:11:52.370Z
undefined, -27.6970756, -48.4995996, 2023-04-23T13:38:17Z
Residencial Mariana Caiado, -27.6946106, -48.4937384, 2023-04-23T13:56:37Z
undefined, -27.6970756, -48.4995996, 2023-04-23T14:52:09.874Z
Cumbuca, -27.6378443, -48.473084, 2023-04-23T17:13:11Z
undefined, -27.6970756, -48.4995996, 2023-04-24T14:17:46.246Z
Panifico, -27.5897334, -48.5087795, 2023-04-25T20:23:17.484Z
undefined, -27.6970756, -48.4995996, 2023-04-25T23:02:32.121Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-25T23:21:56Z
undefined, -27.6970756, -48.4995996, 2023-04-26T08:34:08.393Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-26T22:40:23Z
undefined, -27.6970756, -48.4995996, 2023-04-27T01:55:12.760Z
Fort Atacadista Campeche, -27.6870065, -48.5097473, 2023-04-27T21:07:17.244Z
undefined, -27.6970756, -48.4995996, 2023-04-27T21:42:18.070Z
Campeche Park, -27.7020421, -48.4966822, 2023-04-28T23:11:04.878Z
undefined, -27.6970756, -48.4995996, 2023-04-29T01:36:36.434Z
Faculdade CESUSC, -27.500146, -48.514595, 2023-04-29T11:27:39.759Z
Fort Atacadista - Santo Antônio de Lisboa, -27.4999951, -48.5115057, 2023-04-29T15:51:59Z
Faculdade CESUSC, -27.500146, -48.514595, 2023-04-29T16:27:42Z
